"","DepthClass","source","x","y","mlra_UCRB_m","us_eco_l3_m","iwahashiLF_m","ca_mosaic_m","cc_mosaic_m","ci_mosaic_m","cs_mosaic_m","dah_mosaic_m","gmph_mosaic_m","lc_mosaic_m","mbi_mosaic_m","mc_mosaic_m","mca_mosaic_m","mrrtf_mosaic_m","mrvbf_mosaic_m","planc_mosaic_m","po_mosaic_m","profc_mosaic_m","sl_mosaic_m","spi_mosaic_m","swi_mosaic_m","tc_mosaic_m","tpi_mosaic_m","tri_mosaic_m","tsc_mosaic_m","twi_mosaic_m","L43_med_m","L43_std_m","L51_med_m","L54_med_m","L57_med_m","TIR_med_m","TIR_std_m","SDT","BDRICM_M_250m_ll_m","BDRLOG_M_250m_ll_m","BDTICM_M_250m_ll_m","CAlog_10_rs_m","EASTNESS_rs_m","ELEVm_m","LFELEMS_m","NENESS_rs_m","NWNESS_rs_m","ppt_ann_rs_m","ppt_ratio_rs_m","PROTINDEX_rs_m","RELHT1_rs_m","RELHT128_rs_m","RELHT16_rs_m","RELHT2_rs_m","RELHT32_rs_m","RELHT4_rs_m","RELHT64_rs_m","RELHT8_rs_m","RELMNHT1_rs_m","RELMNHT128_rs_m","RELMNHT16_rs_m","RELMNHT2_rs_m","RELMNHT32_rs_m","RELMNHT64_rs_m","RELMNHT8_rs_m","SOUTHNESS_rs_m","temp_ann_rs_m","gammaAbsbDose_m","gammaPotassium_m","gammaThorium_m","gammaUranium_m"
"7761","VD","KSSL",-1025329.66426501,1780410.23554543,"44","20","4",45211.4296875,4.61625131720211e-05,3.77578353881836,0.0303464587777853,-0.00701933307573199,1,-1.51391054714622e-06,0.00221158051863313,-1.11483459477313e-05,1885492.25,1.32025146484375,5.89691925048828,0.00254753907211125,1.56976687908173,-1.55096086018602e-06,0.51823478937149,404.385772705078,8.87199115753174,4.06274258679673e-09,0.00693304045125842,1.38979589939117,54.5216979980469,15.3757572174072,0.189730197191238,0.0826407447457314,0.426628887653351,0.041513804346323,0.0973644107580185,299.799987792969,14.1491403579712,29,200,1,7987,4.83273458480835,-0.110485851764679,1760.14282226562,100,0.624652326107025,0.780902922153473,269.961944580078,3.8910026550293,0.0127910021692514,0.3060302734375,34.142822265625,4.3673095703125,0.591796875,10.040771484375,1.040771484375,16.89794921875,1.9183349609375,-0.03271484375,-15.8048095703125,-0.17041015625,-0.0565185546875,-0.807861328125,-8.5623779296875,-0.173095703125,-0.993877708911896,966.041564941406,46.6736640930176,0.878295421600342,8.54581069946289,2.15977358818054
"7762","VD","KSSL",-1020690.47133805,1780339.32183611,"44","20","4",23485.76171875,0.000220455054659396,11.5024099349976,0.0232530180364847,0.00778864976018667,1,2.84264515357791e-05,0.0122551182284951,-1.6051462807809e-05,289784.875,2.61287188529968,4.25740003585815,0.00994795747101307,1.57037508487701,1.60302570293425e-05,0.66155731678009,270.597290039062,8.18527126312256,1.68631846264589e-08,0.034988634288311,1.84246945381165,52.4737091064453,14.5126695632935,0.604243755340576,0.236462742090225,0.43943777680397,-0.302700817584991,0.266482442617416,300.200012207031,12.8216371536255,25,200,0,6590,4.22570037841797,-0.941728293895721,1805.7958984375,100,-0.428049862384796,0.903755068778992,302.54345703125,3.73172426223755,0.00758783658966422,0.28564453125,52.3265380859375,6.3673095703125,0.551025390625,13.9796142578125,0.938720703125,30.48974609375,2.4285888671875,0.0081787109375,-4.8568115234375,0.11083984375,0.0093994140625,-0.281005859375,-1.226806640625,-0.0120849609375,-0.336374402046204,935.637573242188,60.3618354797363,1.39389038085938,9.30682945251465,3.03793883323669
"7763","VD","KSSL",-1121340.75953887,2295971.4532448,"60","18","2",24052.68359375,-0.00027740781661123,-6.85010766983032,0.0852976068854332,-0.0051599214784801,9,-3.82120379072148e-05,-0.0150680532678962,-0.000382450176402926,434890.84375,0.282646268606186,3.7488694190979,-0.012354739010334,1.56655502319336,-6.56254196655937e-05,0.864588916301727,332.792053222656,7.13905811309814,2.15366981137777e-07,-0.273036241531372,7.9298849105835,39.4994735717773,14.3643636703491,0.17189384996891,0.109325647354126,0.540723323822021,0.209492310881615,0.0991842001676559,297.700012207031,18.8896446228027,9,200,3,4841,4.34929513931274,0.993414282798767,2260.91845703125,100,0.621431171894073,-0.783468723297119,331.026000976562,3.65157103538513,0.0437016934156418,0.6123046875,59.285888671875,22.877685546875,0.81640625,41.91845703125,1.857177734375,48.571533203125,4.224609375,-0.085693359375,-16.387939453125,-5.5029296875,-0.210205078125,-7.892333984375,-12.458984375,-3.029296875,0.114577867090702,185.226593017578,55.0991020202637,1.25454926490784,10.7826166152954,1.68071830272675
"7764","VD","KSSL",-1109134.36053995,2287915.77352503,"60","18","2",4537.84130859375,0.000647125300019979,5.9148120880127,0.0362736657261848,0.0297257881611586,6,9.2037116701249e-05,0.0309434775263071,-0.000223551454837434,66537.953125,2.75962591171265,1.24633288383484,0.00734553905203938,1.56651568412781,4.0113885916071e-05,2.40601015090942,174.668090820312,7.02879285812378,1.00892839327571e-06,0.148815050721169,4.61565113067627,50.446117401123,11.5998067855835,0.202466920018196,0.133746191859245,0.55199921131134,0.179033368825912,0.16040413081646,294.450012207031,17.2946434020996,6,200,7,3447,3.86001563072205,0.294065177440643,2358.32641601562,100,-0.467906832695007,-0.883777856826782,378.488861083984,3.39117550849915,0.0246843285858631,0.591796875,187.244873046875,30.244873046875,1.203857421875,85.85693359375,2.938720703125,135.530517578125,4.938720703125,-0.0654296875,36.072998046875,0.82177734375,-0.13037109375,5.869140625,15.506591796875,-0.564697265625,0.95578533411026,188.962677001953,68.9426727294922,1.86405909061432,12.5053071975708,1.88369762897491
"7765","VD","KSSL",-1108508.88224444,2288138.55033697,"60","18","2",52932.6171875,-0.000578368024434894,-30.8551788330078,0.0487000644207001,0.00303409178741276,7,-0.000578958017285913,-0.0530157461762428,-0.000874517951160669,407081.75,0.0433059260249138,3.87677907943726,-0.0272053498774767,1.56087613105774,-0.000340216822223738,0.718959271907806,404.617492675781,7.65227127075195,8.83735197021451e-07,-0.307110339403152,4.49497842788696,37.2413558959961,14.9339904785156,0.220961287617683,0.163917422294617,0.560066163539886,0.193536430597305,0.159564852714539,294.200012207031,18.0625343322754,8,200,4,3582,3.12711930274963,-0.999668180942535,2365.89794921875,100,-0.725085973739624,0.68865829706192,397.368743896484,3.31116676330566,0.0314919203519821,0.367431640625,183.551025390625,11.653076171875,0.551025390625,25.040771484375,1.6123046875,117.244873046875,3.755126953125,0.00830078125,21.44140625,-2.9501953125,0.012451171875,-6.361328125,-6.934814453125,-0.919189453125,0.0257582664489746,187.56575012207,68.6696853637695,1.87335300445557,12.4602785110474,1.83384430408478
"7766","VD","KSSL",-1108298.99290478,2288484.51781798,"60","17","2",25262.068359375,-0.000894617463927716,-7.80778121948242,0.0984067991375923,0.0124794505536556,9,-0.00147609214764088,-0.103838875889778,-0.000864017580170184,340763.71875,0.224410817027092,2.88720226287842,-0.00695838453248143,1.55085825920105,-0.000817039282992482,2.03316473960876,877.566589355469,6.86570453643799,9.54515144258039e-07,-0.723054349422455,11.8501453399658,35.0288352966309,13.5209560394287,0.215536251664162,0.161074221134186,0.574995934963226,0.19521464407444,0.16740158200264,296.200012207031,17.4277591705322,8,200,3,3130,4.23654985427856,0.235195770859718,2370.28564453125,100,-0.520962476730347,-0.853579580783844,406.692596435547,3.2734055519104,0.0475988797843456,1.959228515625,181.755126953125,5.122314453125,3.326416015625,17.836669921875,4.69384765625,99.87744140625,5.122314453125,-0.155029296875,8.144287109375,-9.866943359375,-0.405029296875,-14.60400390625,-13.513916015625,-4.106689453125,0.971948027610779,184.705108642578,67.0012512207031,1.82690691947937,12.1858997344971,1.77745175361633
"7767","VD","KSSL",-1108298.99290478,2288484.51781798,"60","17","2",25262.068359375,-0.000894617463927716,-7.80778121948242,0.0984067991375923,0.0124794505536556,9,-0.00147609214764088,-0.103838875889778,-0.000864017580170184,340763.71875,0.224410817027092,2.88720226287842,-0.00695838453248143,1.55085825920105,-0.000817039282992482,2.03316473960876,877.566589355469,6.86570453643799,9.54515144258039e-07,-0.723054349422455,11.8501453399658,35.0288352966309,13.5209560394287,0.215536251664162,0.161074221134186,0.574995934963226,0.19521464407444,0.16740158200264,296.200012207031,17.4277591705322,8,200,3,3130,4.23654985427856,0.235195770859718,2370.28564453125,100,-0.520962476730347,-0.853579580783844,406.692596435547,3.2734055519104,0.0475988797843456,1.959228515625,181.755126953125,5.122314453125,3.326416015625,17.836669921875,4.69384765625,99.87744140625,5.122314453125,-0.155029296875,8.144287109375,-9.866943359375,-0.405029296875,-14.60400390625,-13.513916015625,-4.106689453125,0.971948027610779,184.705108642578,67.0012512207031,1.82690691947937,12.1858997344971,1.77745175361633
"7768","VD","KSSL",-1102070.01830663,2278865.81839178,"60","18","2",2201.63427734375,0.000285356800304726,15.8836479187012,0.0134027386084199,0.0143456291407347,3,0.000240127090364695,0.0255629643797874,-8.76765116117895e-05,30990.068359375,3.63018846511841,0.376014947891235,0.00938872620463371,1.57160699367523,0.000168544356711209,1.14864897727966,46.0548248291016,7.57729530334473,1.08452340441545e-07,0.226544186472893,5.69169235229492,69.0771789550781,11.6086959838867,0.187407404184341,0.151204481720924,0.546108543872833,0.177850961685181,0.120234601199627,296.799987792969,19.5069370269775,9,200,9,3520,3.0334210395813,0.38951563835144,2272.04077148438,100,-0.375830262899399,-0.926688551902771,316.745330810547,3.72158789634705,0.016698757186532,0.28564453125,114.08154296875,46.224365234375,0.69384765625,64.938720703125,3.265380859375,93.7958984375,17.040771484375,0.052978515625,-5.460693359375,8.54931640625,0.136474609375,21.298583984375,18.83740234375,2.193115234375,0.921019852161407,219.870635986328,85.5332489013672,2.31503915786743,15.540225982666,2.3184871673584
"7769","VD","KSSL",-1101823.41549198,2275819.41579266,"60","18","4",12012.00390625,0.000181892377440818,3.52462863922119,0.0225416589528322,0.00245284987613559,1,0.000190192353329621,0.018171101808548,5.24930837855209e-05,104985.1796875,3.97257781028748,4.88710784912109,0.00375255197286606,1.57004547119141,9.68583772191778e-05,1.45081436634064,303.385345458984,7.70565986633301,2.67299959944012e-08,0.126023784279823,3.53112602233887,53.8901863098145,13.0434684753418,0.168421059846878,0.140990927815437,0.549693584442139,0.197959840297699,0.104522995650768,298.600006103516,20.7558193206787,16,200,1,7155,3.8552770614624,0.640117406845093,2205.69384765625,100,-0.0906226262450218,-0.995885372161865,281.060882568359,3.99040007591248,0.00899640657007694,0.5712890625,72.938720703125,9.81640625,1.18359375,40.81640625,2.632568359375,56.71435546875,5.530517578125,0.01220703125,-11.517333984375,1.131103515625,0.034423828125,4.890625,12.587890625,0.696044921875,0.768277168273926,225.212890625,78.2943725585938,2.17864155769348,14.0341491699219,2.07361698150635
"7770","VD","KSSL",-1093856.40983715,2262697.74787378,"60","18","4",4404.80419921875,2.53321104537463e-05,-2.2123715877533,0.027990436181426,0.0275102648884058,6,0.000395695911720395,0.0192902442067862,-0.000294068013317883,36125.83984375,1.01153087615967,2.43472146987915,-0.00144217570777982,1.56853044033051,0.000295142934191972,2.28102660179138,181.583068847656,6.97020530700684,4.05164485073328e-07,0.260356396436691,6.73256969451904,47.8500022888184,11.6228256225586,0.172572091221809,0.140170276165009,0.5494304895401,0.185629665851593,0.112869098782539,291.75,18.3348331451416,7,200,5,4897,3.57877707481384,-0.467987805604935,2292.44897460938,100,-0.955812275409698,-0.293977618217468,320.643646240234,3.65616297721863,0.0170827750116587,0.87744140625,110.224365234375,25.3876953125,2.18359375,57.12255859375,5.469482421875,95.265380859375,11.9794921875,0.03271484375,22.220947265625,2.0263671875,0.08642578125,8.0009765625,18.653564453125,0.992919921875,0.883734941482544,229.010055541992,68.4282150268555,2.55535912513733,9.10777473449707,1.81100881099701
"7771","D","KSSL",-1097321.54111061,2240985.7708107,"43","18","4",3059.39868164062,9.44220737437718e-05,8.11078643798828,0.00880071893334389,0.00149304606020451,1,8.00310735940002e-05,0.00863267388194799,-1.22345800264156e-05,398290.53125,3.43404579162598,5.97792816162109,0.006267542950809,1.57046973705292,2.95615573122632e-05,0.60827374458313,32.7876358032227,9.20805931091309,9.75986491624781e-09,0.0732000097632408,1.86919522285461,72.3064651489258,12.5666065216064,0.134930312633514,0.113505467772484,0.516728579998016,0.172981083393097,0.0786738023161888,299,20.1125640869141,38,200,6,1826,3.47786235809326,0.845476269721985,2147.44897460938,100,0.220237836241722,-0.975446164608002,240.379592895508,4.24888706207275,0.00331097189337015,0.2041015625,43.142822265625,6.734619140625,0.367431640625,15.591796875,0.89794921875,23.734619140625,2.959228515625,0.0205078125,1.3662109375,2.12841796875,0.0361328125,4.580322265625,0.910400390625,0.43798828125,0.534012913703918,266.676300048828,69.308464050293,2.2637505531311,10.246166229248,2.10901212692261
"7772","MD","KSSL",-1105009.97597825,2251938.13526982,"43","18","4",4773.37939453125,-0.000489609548822045,-8.59339714050293,0.0222434625029564,-0.0214432999491692,1,-5.72133467358071e-06,-0.0236845817416906,-0.000329229747876525,138598.75,6.66298532485962,1.69250166416168,-0.00775210885331035,1.56380832195282,-5.02737111673923e-06,1.79675221443176,147.525604248047,7.85897302627563,1.16069543310005e-07,-0.0618209540843964,2.20755887031555,49.3588638305664,11.9169454574585,0.120748825371265,0.123337924480438,0.485637456178665,0.143855392932892,0.0932985320687294,289,19.1270446777344,48,200,6,2674,3.68096518516541,-0.0249658562242985,2232.6123046875,100,0.689232885837555,0.724539875984192,274.086486816406,4.11820793151855,0.0110676903277636,0.7958984375,42.755126953125,6,1.469482421875,17.2041015625,2.285888671875,29.591796875,3.81640625,-0.008056640625,6.829833984375,0.8291015625,-0.02197265625,2.969482421875,3.697998046875,-0.009033203125,-0.999688267707825,220.58674621582,75.4760513305664,2.79082489013672,10.132851600647,2.02113199234009
"7773","VD","KSSL",-1102646.36196355,2233590.35021425,"43","18","4",37565.46875,4.20860851590987e-05,3.60079789161682,0.00856098625808954,0.0112474011257291,1,2.24259088099643e-06,0.00218217517249286,-6.51233567623422e-05,317207.3125,4.94855546951294,5.66041612625122,0.00369769497774541,1.5697193145752,-1.49688885358046e-05,0.622434437274933,414.372680664062,9.11663150787354,1.37489060136886e-08,0.00720716826617718,1.56150877475739,51.8243560791016,14.997709274292,0.107101008296013,0.0754786655306816,0.460992902517319,0.145218417048454,0.0793890804052353,289.700012207031,18.9732894897461,50,200,5,1762,4.56526041030884,-0.561535954475403,2135.9794921875,100,-0.98216301202774,-0.188031315803528,222.203887939453,4.22700786590576,0.00441231671720743,0.26513671875,55.3876953125,5.5712890625,0.510009765625,11.591796875,1.142822265625,49.407958984375,2.1630859375,0.00390625,14.178955078125,-0.03857421875,0.0029296875,0.59033203125,7.343994140625,-0.081298828125,0.82745236158371,270.820892333984,65.4215087890625,1.91804909706116,9.95720386505127,2.37585139274597
"7774","MD","KSSL",-1104863.09067893,2242285.706632,"43","18","4",73037.7578125,-0.000356827804353088,-10.6293697357178,0.0330563858151436,-0.0225310679525137,8,-0.00030170485842973,-0.0314837582409382,-0.000545832270290703,807012.4375,2.54473185539246,4.81674242019653,-0.010045294649899,1.56444048881531,-0.000130978820379823,1.22776031494141,1362.99633789062,8.37412166595459,2.30161404601859e-07,-0.189663231372833,3.94752502441406,47.4460029602051,14.595760345459,0.125646188855171,0.0900866165757179,0.493142545223236,0.16908960044384,0.0882115811109543,288.299987792969,19.1761131286621,50,200,6,2504,5.04794836044312,0.898489534854889,2164.0205078125,100,0.945744335651398,-0.324911832809448,237.092651367188,4.15961933135986,0.0148485554382205,0.448974609375,26.51025390625,5.12255859375,0.93896484375,11.12255859375,1.959228515625,17.2041015625,3.653076171875,-0.0244140625,-6.6005859375,-2.66748046875,-0.0673828125,-4.436279296875,-2.699951171875,-0.998779296875,-0.438994824886322,245.108245849609,67.857292175293,2.07556629180908,9.73952198028564,2.54896306991577
"7775","MD","KSSL",-1104419.30004682,2264463.47464358,"43","18","4",1638.16870117188,0.00025714369257912,29.6133193969727,0.00521793682128191,-0.00333108962513506,1,5.9861209592782e-05,0.0155943566933274,-2.85948954115156e-05,962663.4375,3.44333505630493,4.84201383590698,0.0259756967425346,1.5715651512146,2.99603361781919e-05,0.368117034435272,10.6672458648682,10.0655660629272,2.55791423597884e-08,0.11680630594492,1.88682866096497,70.2342681884766,12.4500284194946,0.136094883084297,0.124172106385231,0.540669858455658,0.177029699087143,0.0886250212788582,293.799987792969,19.7757797241211,43,200,5,1584,3.23573017120361,0.447481095790863,2189.6123046875,100,0.948777854442596,0.315943956375122,260.624420166016,4.30482721328735,0.00660263048484921,0.163330078125,36.653076171875,8.2041015625,0.367431640625,14.408203125,1.0205078125,22.6328125,2.89794921875,0.016357421875,-9.477294921875,2.75439453125,0.054931640625,3.7685546875,-0.206787109375,0.83544921875,-0.894293367862701,229.882400512695,72.4484558105469,2.55374097824097,10.5312404632568,1.84198975563049
"7776","MD","KSSL",-1106038.61460204,2263065.63998417,"43","18","4",6896.22265625,-0.000100803379609715,-0.150983810424805,0.0337062142789364,-0.0491912327706814,4,0.000355536845745519,0.0119360545650125,-0.000149730272823945,24913.39453125,2.22229099273682,1.37590718269348,-0.000919690646696836,1.5646915435791,0.000180348055437207,3.47824335098267,419.702423095703,6.60225820541382,1.1966317003953e-07,0.210026040673256,6.97320556640625,62.8179244995117,11.6291227340698,0.132755637168884,0.0980181396007538,0.520753741264343,0.189366057515144,0.0856195911765099,293.299987792969,19.0599918365479,43,200,4,2446,3.76536440849304,0.324485778808594,2232.0205078125,100,0.898291707038879,0.439399510622025,271.324615478516,4.19557094573975,0.0207661297172308,1.755126953125,63.8369140625,26.081787109375,3.387939453125,34.71435546875,6.183837890625,48.93896484375,11.653076171875,-0.01220703125,18.1650390625,2.66015625,-0.015625,6.04345703125,8.697998046875,0.51611328125,-0.945890545845032,223.488510131836,70.9764099121094,2.46803736686707,10.3775987625122,1.85606706142426
"7777","VD","KSSL",-1115643.35012003,2257743.32177397,"43","18","4",227941.5625,-0.000613272248301655,-24.0334205627441,0.0337808504700661,0.0155301531776786,1,-0.000249557109782472,-0.0412634648382664,-0.000457926973467693,440614.59375,0.050997756421566,4.56024599075317,-0.017662925645709,1.56353235244751,-0.000136722228489816,0.893613934516907,3183.98950195312,8.04257774353027,1.64759683229931e-07,-0.251538157463074,3.94185090065002,36.5378456115723,16.0940055847168,0.0952212363481522,0.0797217637300491,0.457071125507355,0.161450251936913,0.0740634948015213,294.649993896484,18.7956504821777,50,200,6,2876,3.76567149162292,-0.805000603199005,2168.48974609375,100,-0.988729476928711,0.149713262915611,254.094924926758,4.24121236801147,0.0189806576818228,0.5712890625,36.6123046875,6.020263671875,1,12.326416015625,1.918212890625,21.7958984375,3.346923828125,-0.044921875,-18.775146484375,-2.027099609375,-0.133544921875,-2.889404296875,-10.669189453125,-1.35791015625,0.593273997306824,234.281997680664,72.9789657592773,2.57118034362793,10.2815589904785,2.02072095870972
"7778","VD","KSSL",-1145476.30257443,1717522.18632594,"46","20","4",1530.33801269531,0.00134544377215207,26.7037506103516,0.0263086296617985,0.000180923423613422,4,0.00134622619953007,0.116636291146278,0.000129555002786219,46766.82421875,4.96127843856812,0.200351744890213,0.0254801083356142,1.57864427566528,0.00068490847479552,2.75356483459473,74.8634796142578,7.18873167037964,1.40765575906698e-06,0.406378537416458,5.87690353393555,61.0901184082031,10.3484649658203,0.153810501098633,0.0897101908922195,0.613885164260864,0.110444940626621,0.0611265301704407,297.049987792969,14.5155401229858,34,200,9,3640,3.52163314819336,0.348154276609421,2084.3876953125,100,-0.416685998439789,-0.909050464630127,388.026947021484,3.25855088233948,0.00770488986745477,0.775390625,165.632568359375,16.714111328125,1.653076171875,26.755126953125,3.67333984375,54.142822265625,8.46923828125,0.0244140625,25.814208984375,4.685546875,0.064208984375,7.359130859375,12.807861328125,1.65185546875,0.937437295913696,882.272644042969,52.4929695129395,1.29404234886169,7.80410242080688,2.58840394020081
"7779","VD","KSSL",-1218779.57045374,1708411.07807733,"46","20","2",1275.958984375,0.000925891392398626,36.9934730529785,0.0157880038022995,0.0131981838494539,3,0.000797526503447443,0.078759677708149,0.000116315786726773,3711.65795898438,3.96009278297424,0.0820952132344246,0.0331239365041256,1.57652413845062,0.000358226767275482,1.70962703227997,39.0793991088867,6.38982820510864,6.13005056493421e-07,0.35246866941452,7.64712762832642,62.5318298339844,10.7167730331421,0.209909915924072,0.0397663712501526,0.601163685321808,0.0704970732331276,0.06566321849823,298.100006103516,13.4926900863647,9,200,12,1886,2.95424246788025,-0.987756252288818,1968.34692382812,100,-0.808761298656464,0.588136970996857,305.124572753906,3.93182730674744,0.0049640741199255,0.69384765625,232.122436523438,33.30615234375,1.6121826171875,58.244873046875,4.2244873046875,149.673461914062,12.1224365234375,0.1060791015625,34.2353515625,9.86474609375,0.317138671875,16.7005615234375,25.383544921875,4.0269775390625,0.15600498020649,1023.71856689453,35.0831871032715,1.28840363025665,4.15362119674683,1.23693573474884
"7780","S","KSSL",-1071839.7633177,1858894.26147586,"44","20","4",1444.35375976562,0.000612474686931819,27.4650688171387,0.0241092387586832,0.0236498899757862,3,0.000965011306107044,0.0611873082816601,-0.000241967529291287,156674.15625,4.53898143768311,0.349185734987259,0.00960055366158485,1.57316064834595,0.000609085662290454,2.3767991065979,58.9484176635742,7.91367530822754,1.95738084585173e-06,0.318897783756256,4.3564190864563,45.4276542663574,10.4108972549438,0.0972492471337318,0.0371635593473911,0.448922008275986,0.0984300076961517,0.0912616848945618,299,14.3139600753784,41,200,4,4810,3.20842361450195,0.669008910655975,1454.42858886719,100,-0.0524994768202305,-0.998620986938477,235.334625244141,3.43127846717834,0.00942240376025438,0.51025390625,57.755126953125,10.9796142578125,1.061279296875,20.7755126953125,2.71435546875,32.69384765625,6.4285888671875,0.0123291015625,7.31396484375,2.6734619140625,0.0487060546875,5.1544189453125,6.8115234375,1.272705078125,0.743254423141479,1167.94909667969,54.0466194152832,1.2055196762085,6.97461223602295,3.49686408042908
"7781","VD","KSSL",-1056026.12206231,1901052.86402462,"44","20","1",5836.5556640625,-0.000234454055316746,1.2581387758255,0.452070444822311,0.327391922473907,6,-0.00430321600288153,-0.174910008907318,-0.00285398424603045,5836.5556640625,0.00195228809025139,0.00505104288458824,0.000178450034582056,1.49608194828033,-0.00177788781002164,22.6869125366211,2424.75634765625,3.25484704971313,7.98837572801858e-06,-0.682529628276825,52.1629867553711,44.3499488830566,9.53347682952881,0.157502919435501,0.0397243499755859,0.45612245798111,0.0306219067424536,0.0810668170452118,297.049987792969,11.9693088531494,27,200,8,2104,3.69194769859314,-0.3280169069767,1861.93872070312,0,-0.899926841259003,-0.436040878295898,477.4248046875,3.2777898311615,0.171452909708023,14.0203857421875,138.18359375,86.5101318359375,26.6529541015625,91.244873046875,48.08154296875,108.408081054688,72.69384765625,0,-208.387451171875,12.3525390625,-0.0361328125,-3.02587890625,-91.88720703125,0.9281005859375,0.944671869277954,807.822326660156,57.6868438720703,1.60260987281799,8.06240463256836,2.66471767425537
"7782","VD","KSSL",-1186611.33006025,1577983.84852067,"45","22","4",243518.3125,-0.000138950446853414,-5.48150444030762,0.0288085266947746,-0.00978638138622046,1,8.58550047269091e-05,-0.00243278942070901,-0.000107309482700657,489094.90625,1.21516215801239,3.70643377304077,-0.00463729351758957,1.56832277774811,4.13105080951937e-05,0.8879514336586,3847.30712890625,8.24607944488525,2.8010193275918e-08,-0.0134060895070434,2.56923317909241,38.4443168640137,16.457389831543,0.116239994764328,0.0332554541528225,0.558113038539886,0.0852025747299194,0.0507523193955421,302.299987792969,14.147162437439,50,200,2,3171,4.43993902206421,-0.224826976656914,1685.87756347656,100,0.530027270317078,0.847980558872223,213.762786865234,4.29619073867798,0.0122396182268858,0.5306396484375,47.9796142578125,4.2857666015625,1.061279296875,11.71435546875,1.9796142578125,30.163330078125,3.10205078125,-0.016357421875,-20.031005859375,-1.065185546875,-0.0345458984375,-2.5433349609375,-6.466552734375,-0.3533935546875,-0.974398732185364,1180.74694824219,38.3961524963379,0.996524095535278,5.62809181213379,1.81270492076874
"7783","VD","KSSL",-1094965.85711051,2155888.07375229,"43","18","2",36431.01171875,-0.000488521647639573,-2.09303760528564,0.231737360358238,-0.0957752391695976,6,-7.41812255000696e-05,-0.0249609891325235,-0.000618049700278789,36431.01171875,0.319806396961212,1.00346684455872,-0.00140519416891038,1.55045986175537,-9.69821121543646e-05,6.72977685928345,4286.81494140625,4.89479351043701,6.03179842073587e-07,-0.67891138792038,24.0677394866943,35.2075843811035,12.6393785476685,0.0914248004555702,0.054901696741581,0.409795641899109,0.103936783969402,0.093282476067543,294.899993896484,17.1013069152832,33,200,5,1195,4.73502826690674,0.975435554981232,2057.65307617188,100,0.845502138137817,-0.533971965312958,237.305297851562,3.67589449882507,0.0797411277890205,3.040771484375,99.265380859375,31.4693603515625,5.959228515625,48.5714111328125,11.4898681640625,69.9183349609375,19.7347412109375,-0.08984375,-49.099365234375,-12.706298828125,-0.271484375,-31.33447265625,-50.50439453125,-4.603759765625,-0.220285132527351,583.937316894531,63.1107902526855,1.77260708808899,9.55160617828369,2.50584053993225
"7784","S","KSSL",-868749.043089192,1864195.47957651,"65","21","2",21823.431640625,0.000469764927402139,4.06457567214966,0.275016337633133,-0.155235260725021,6,-0.000522735354024917,-0.000106806604890153,-0.000929733272641897,21823.431640625,0.484155237674713,0.378783702850342,0.0037191289011389,1.55224549770355,-0.000554636062588543,8.33200073242188,3206.14111328125,4.45872735977173,1.68433609815111e-06,-0.128205269575119,29.1498432159424,42.4416656494141,11.9068975448608,0.148701444268227,0.278005093336105,-0.589864432811737,-0.6438809633255,0.241204053163528,271,13.0526819229126,20,200,6,1477,4.25127077102661,0.815267741680145,3444.95922851562,2,0.985955774784088,-0.167006924748421,682.456909179688,2.77940320968628,0.104571849107742,3.91845703125,249.4287109375,45.734619140625,7.469482421875,46.571533203125,14.51025390625,118.551025390625,29.4287109375,-0.028564453125,-37.48193359375,-8.0419921875,-0.09423828125,-33.351318359375,-38.69580078125,-2.480712890625,-0.57908421754837,-19.2199878692627,76.9372787475586,1.79350423812866,14.167407989502,2.6875319480896
"7785","VD","KSSL",-827090.931526323,1974448.29713773,"65","21","3",36414.9921875,0.000306501577142626,3.53627395629883,0.289731562137604,0.0470044426620007,10,-0.000135210386360995,0.008501754142344,-0.000160209470777772,1145955.625,0.528800904750824,2.66061997413635,0.00421832641586661,1.56523954868317,-0.0001213209470734,2.69800233840942,1718.28039550781,6.38230562210083,8.07990474527287e-08,-0.220376029610634,14.409595489502,31.9470500946045,13.5391998291016,0.494405806064606,0.166324153542519,0.466976672410965,-0.139817252755165,0.255031496286392,289.25,13.0179290771484,3,200,0,1516,4.19598770141602,-0.786720216274261,2754.95922851562,100,-0.99279910326004,0.119791321456432,657.148010253906,2.76315379142761,0.184578090906143,1.448974609375,55.959228515625,16.69384765625,2.81640625,24.51025390625,5.408203125,35.71435546875,10.2041015625,-0.277587890625,-365.929443359375,-16.608642578125,-0.73779296875,-64.683837890625,-184.17138671875,-6.591552734375,0.61730968952179,146.709533691406,50.7889976501465,1.26901662349701,9.9898099899292,1.25286424160004
